repositorio,caminho_arquivo,nome_arquivo,keyword,timestamp,file_origem,linha,coluna,data_analise
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/aprovacao.json,aprovacao.json,prompt,2026-03-06 21:33:21,aprovacao.js,3,23,2026-04-01T08:13:07.897540
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/aprovacao.json,aprovacao.json,var,2026-03-06 21:33:21,aprovacao.js,4,5,2026-04-01T08:13:07.897541
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/aprovacao.json,aprovacao.json,alert,2026-03-06 21:33:21,aprovacao.js,5,7,2026-04-01T08:13:07.897543
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/aprovacao.json,aprovacao.json,if,2026-03-06 21:33:21,aprovacao.js,6,5,2026-04-01T08:13:07.897544
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/aprovacao.json,aprovacao.json,alert,2026-03-06 21:33:21,aprovacao.js,7,9,2026-04-01T08:13:07.897545
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/aprovacao.json,aprovacao.json,else,2026-03-06 21:33:21,aprovacao.js,10,5,2026-04-01T08:13:07.897547
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/aprovacao.json,aprovacao.json,if,2026-03-06 21:33:21,aprovacao.js,10,10,2026-04-01T08:13:07.897548
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/aprovacao.json,aprovacao.json,alert,2026-03-06 21:33:21,aprovacao.js,12,9,2026-04-01T08:13:07.897549
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/aprovacao.json,aprovacao.json,prompt,2026-03-06 21:33:21,aprovacao.js,13,35,2026-04-01T08:13:07.897551
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/aprovacao.json,aprovacao.json,if,2026-03-06 21:33:21,aprovacao.js,15,9,2026-04-01T08:13:07.897553
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/aprovacao.json,aprovacao.json,alert,2026-03-06 21:33:21,aprovacao.js,16,13,2026-04-01T08:13:07.897554
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/aprovacao.json,aprovacao.json,alert,2026-03-06 21:33:23,aprovacao.js,18,13,2026-04-01T08:13:07.897555
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/aprovacao.json,aprovacao.json,if,2026-03-06 21:33:23,aprovacao.js,17,13,2026-04-01T08:13:07.897556
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/aprovacao.json,aprovacao.json,prompt,2026-03-06 21:33:23,aprovacao.js,15,35,2026-04-01T08:13:07.897558
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/aprovacao.json,aprovacao.json,alert,2026-03-06 21:33:23,aprovacao.js,14,9,2026-04-01T08:13:07.897559
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/aprovacao.json,aprovacao.json,else,2026-03-06 21:33:23,aprovacao.js,12,9,2026-04-01T08:13:07.897560
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/aprovacao.json,aprovacao.json,if,2026-03-06 21:33:23,aprovacao.js,12,14,2026-04-01T08:13:07.897561
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/aprovacao.json,aprovacao.json,alert,2026-03-06 21:33:24,aprovacao.js,9,9,2026-04-01T08:13:07.897562
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/aprovacao.json,aprovacao.json,if,2026-03-06 21:33:24,aprovacao.js,8,9,2026-04-01T08:13:07.897564
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/aprovacao.json,aprovacao.json,alert,2026-03-06 21:33:24,aprovacao.js,7,7,2026-04-01T08:13:07.897565
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/aprovacao.json,aprovacao.json,var,2026-03-06 21:33:24,aprovacao.js,6,9,2026-04-01T08:13:07.897566
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/aprovacao.json,aprovacao.json,var,2026-03-06 21:33:24,aprovacao.js,5,1,2026-04-01T08:13:07.897567
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/aprovacao.json,aprovacao.json,prompt,2026-03-06 21:33:24,aprovacao.js,5,23,2026-04-01T08:13:07.897568
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/aprovacao.json,aprovacao.json,var,2026-03-06 21:33:24,aprovacao.js,4,1,2026-04-01T08:13:07.897570
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/aprovacao.json,aprovacao.json,prompt,2026-03-06 21:33:24,aprovacao.js,4,23,2026-04-01T08:13:07.897571
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/aprovacao.json,aprovacao.json,var,2026-03-06 21:33:24,aprovacao.js,3,1,2026-04-01T08:13:07.897572
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/aprovacao.json,aprovacao.json,var,2026-03-06 21:33:37,aprovacao.js,1,1,2026-04-01T08:13:07.897573
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/jogo2.json,jogo2.json,while,2026-03-06 22:21:37,jogo2.js,2,1,2026-04-01T08:13:07.897593
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/jogo2.json,jogo2.json,alert,2026-03-06 22:27:27,jogo2.js,8,1,2026-04-01T08:13:07.897595
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/copa.json,copa.json,for,2026-02-26 21:31:01,copa.js,2,1,2026-04-01T08:13:07.897608
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/copa.json,copa.json,for,2026-02-26 21:32:01,copa.js,1,1,2026-04-01T08:13:07.897609
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/copa.json,copa.json,let,2026-02-26 21:32:01,copa.js,1,5,2026-04-01T08:13:07.897611
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/copa.json,copa.json,for,2026-02-26 21:32:05,copa.js,2,18,2026-04-01T08:13:07.897612
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/copa.json,copa.json,let,2026-02-26 21:32:05,copa.js,2,18,2026-04-01T08:13:07.897613
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/copa.json,copa.json,for,2026-02-26 21:35:19,copa.js,2,1,2026-04-01T08:13:07.897615
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/maior-de-tres.json,maior-de-tres.json,alert,2026-03-19 21:58:18,maior-de-tres.js,3,5,2026-04-01T08:13:07.897631
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/maior-de-tres.json,maior-de-tres.json,if,2026-03-19 21:58:56,maior-de-tres.js,4,6,2026-04-01T08:13:07.897632
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/maior-de-tres.json,maior-de-tres.json,alert,2026-03-19 22:00:03,maior-de-tres.js,5,5,2026-04-01T08:13:07.897633
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/maior-de-tres.json,maior-de-tres.json,if,2026-03-19 22:00:25,maior-de-tres.js,6,6,2026-04-01T08:13:07.897635
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/maior-de-tres.json,maior-de-tres.json,alert,2026-03-19 22:01:19,maior-de-tres.js,7,5,2026-04-01T08:13:07.897636
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/maior-de-tres.json,maior-de-tres.json,else,2026-03-19 22:01:33,maior-de-tres.js,8,1,2026-04-01T08:13:07.897637
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/maior-de-tres.json,maior-de-tres.json,alert,2026-03-19 22:01:41,maior-de-tres.js,9,5,2026-04-01T08:13:07.897638
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/for.json,for.json,for,2026-02-20 21:21:14,for.js,1,1,2026-04-01T08:13:07.897659
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/for.json,for.json,for,2026-02-20 21:28:16,for.js,5,1,2026-04-01T08:13:07.897661
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/for.json,for.json,for,2026-02-20 21:31:54,for.js,9,1,2026-04-01T08:13:07.897663
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/espalhamento-minimo.json,espalhamento-minimo.json,const,2026-03-20 19:45:03,espalhamento-minimo.js,1,1,2026-04-01T08:13:07.897680
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/espalhamento-minimo.json,espalhamento-minimo.json,max,2026-03-20 19:47:37,espalhamento-minimo.js,2,12,2026-04-01T08:13:07.897682
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/espalhamento-minimo.json,espalhamento-minimo.json,min,2026-03-20 19:48:20,espalhamento-minimo.js,2,12,2026-04-01T08:13:07.897685
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/decremento.json,decremento.json,while,2026-03-06 21:55:24,decremento.js,2,1,2026-04-01T08:13:07.897697
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/decremento.json,decremento.json,alert,2026-03-06 21:59:55,decremento.js,3,5,2026-04-01T08:13:07.897698
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/espalhamento.json,espalhamento.json,alert,2026-03-19 22:29:24,espalhamento.js,2,1,2026-04-01T08:13:07.897710
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/vetor_par_impar.json,vetor_par_impar.json,prompt,2026-03-12 21:31:42,vetor_par_impar.js,3,24,2026-04-01T08:13:07.897730
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/vetor_par_impar.json,vetor_par_impar.json,for,2026-03-12 21:35:14,vetor_par_impar.js,4,1,2026-04-01T08:13:07.897731
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/vetor_par_impar.json,vetor_par_impar.json,prompt,2026-03-12 21:36:45,vetor_par_impar.js,5,25,2026-04-01T08:13:07.897733
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/vetor_par_impar.json,vetor_par_impar.json,prompt,2026-03-12 21:51:53,vetor_par_impar.js,3,22,2026-04-01T08:13:07.897735
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/vetor_par_impar.json,vetor_par_impar.json,prompt,2026-03-12 21:54:23,vetor_par_impar.js,2,25,2026-04-01T08:13:07.897736
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/vetor_par_impar.json,vetor_par_impar.json,for,2026-03-12 21:55:11,vetor_par_impar.js,4,1,2026-04-01T08:13:07.897737
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/vetor_par_impar.json,vetor_par_impar.json,if,2026-03-12 21:56:55,vetor_par_impar.js,6,5,2026-04-01T08:13:07.897739
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/vetor_par_impar.json,vetor_par_impar.json,else,2026-03-12 21:58:00,vetor_par_impar.js,8,5,2026-04-01T08:13:07.897740
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/vetor_par_impar.json,vetor_par_impar.json,else,2026-03-12 22:00:48,vetor_par_impar.js,10,1,2026-04-01T08:13:07.897741
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/maior-de-tresMath.json,maior-de-tresMath.json,alert,2026-03-19 22:14:31,maior-de-tresMath.js,2,1,2026-04-01T08:13:07.897756
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/maior-de-tresMath.json,maior-de-tresMath.json,max,2026-03-19 22:15:12,maior-de-tresMath.js,2,12,2026-04-01T08:13:07.897757
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/funcao_vetor.json,funcao_vetor.json,function,2026-03-25 22:16:27,funcao_vetor.js,1,1,2026-04-01T08:13:07.897776
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/funcao_vetor.json,funcao_vetor.json,function,2026-03-25 22:18:15,funcao_vetor.js,1,1,2026-04-01T08:13:07.897778
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/funcao_vetor.json,funcao_vetor.json,return,2026-03-25 22:20:58,funcao_vetor.js,2,1,2026-04-01T08:13:07.897779
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/funcao_vetor.json,funcao_vetor.json,return,2026-03-26 20:22:51,funcao_vetor.js,2,1,2026-04-01T08:13:07.897781
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/funcao_vetor.json,funcao_vetor.json,prompt,2026-03-26 20:25:18,funcao_vetor.js,2,24,2026-04-01T08:13:07.897782
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/funcao_vetor.json,funcao_vetor.json,return,2026-03-26 20:26:01,funcao_vetor.js,3,1,2026-04-01T08:13:07.897784
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/funcao_vetor.json,funcao_vetor.json,const,2026-03-26 20:27:56,funcao_vetor.js,5,1,2026-04-01T08:13:07.897786
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/funcao_vetor.json,funcao_vetor.json,prompt,2026-03-26 20:27:56,funcao_vetor.js,5,24,2026-04-01T08:13:07.897787
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/funcao_vetor.json,funcao_vetor.json,return,2026-03-26 20:28:37,funcao_vetor.js,2,5,2026-04-01T08:13:07.897788
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/funcao_vetor.json,funcao_vetor.json,prompt,2026-03-26 20:45:36,funcao_vetor.js,2,22,2026-04-01T08:13:07.897790
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/funcao_vetor.json,funcao_vetor.json,function,2026-03-26 20:47:36,funcao_vetor.js,3,1,2026-04-01T08:13:07.897791
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/funcao_vetor.json,funcao_vetor.json,for,2026-03-26 20:48:07,funcao_vetor.js,4,5,2026-04-01T08:13:07.897792
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/funcao_vetor.json,funcao_vetor.json,prompt,2026-03-26 20:49:56,funcao_vetor.js,5,29,2026-04-01T08:13:07.897793
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/funcao_vetor.json,funcao_vetor.json,function,2026-03-26 20:50:13,funcao_vetor.js,7,5,2026-04-01T08:13:07.897795
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/funcao_vetor.json,funcao_vetor.json,for,2026-03-26 20:50:52,funcao_vetor.js,8,9,2026-04-01T08:13:07.897796
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/time.json,time.json,prompt,2026-03-05 21:53:22,time.js,1,13,2026-04-01T08:13:07.897818
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/time.json,time.json,prompt,2026-03-05 21:57:03,time.js,2,12,2026-04-01T08:13:07.897820
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/time.json,time.json,alert,2026-03-05 21:58:04,time.js,3,1,2026-04-01T08:13:07.897822
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/time.json,time.json,while,2026-03-05 22:07:36,time.js,3,1,2026-04-01T08:13:07.897823
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/quick_sort.json,quick_sort.json,function,2026-03-25 20:24:59,quick_sort.js,1,1,2026-04-01T08:13:07.897848
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/quick_sort.json,quick_sort.json,if,2026-03-25 20:25:41,quick_sort.js,2,5,2026-04-01T08:13:07.897850
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/quick_sort.json,quick_sort.json,return,2026-03-25 20:26:16,quick_sort.js,2,22,2026-04-01T08:13:07.897851
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/quick_sort.json,quick_sort.json,floor,2026-03-25 20:27:09,quick_sort.js,3,24,2026-04-01T08:13:07.897853
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/quick_sort.json,quick_sort.json,length,2026-03-25 20:27:22,quick_sort.js,3,34,2026-04-01T08:13:07.897854
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/quick_sort.json,quick_sort.json,for,2026-03-25 20:29:46,quick_sort.js,6,1,2026-04-01T08:13:07.897856
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/quick_sort.json,quick_sort.json,if,2026-03-25 20:31:28,quick_sort.js,7,5,2026-04-01T08:13:07.897858
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/quick_sort.json,quick_sort.json,push,2026-03-25 20:32:28,quick_sort.js,7,26,2026-04-01T08:13:07.897859
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/quick_sort.json,quick_sort.json,else,2026-03-25 20:33:10,quick_sort.js,8,5,2026-04-01T08:13:07.897860
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/quick_sort.json,quick_sort.json,if,2026-03-25 20:33:19,quick_sort.js,8,10,2026-04-01T08:13:07.897861
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/quick_sort.json,quick_sort.json,push,2026-03-25 20:34:09,quick_sort.js,8,32,2026-04-01T08:13:07.897863
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/quick_sort.json,quick_sort.json,return,2026-03-25 20:34:50,quick_sort.js,10,1,2026-04-01T08:13:07.897864
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/quick_sort.json,quick_sort.json,alert,2026-03-25 20:38:56,quick_sort.js,13,1,2026-04-01T08:13:07.897866
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/quick_sort.json,quick_sort.json,alert,2026-03-25 20:45:33,quick_sort.js,13,1,2026-04-01T08:13:07.897867
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/troca.json,troca.json,alert,2026-03-20 20:16:49,troca.js,2,1,2026-04-01T08:13:07.897884
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/troca.json,troca.json,trunc,2026-03-20 20:17:21,troca.js,2,12,2026-04-01T08:13:07.897886
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/troca.json,troca.json,trunc,2026-03-20 20:17:50,troca.js,2,12,2026-04-01T08:13:07.897888
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/troca.json,troca.json,for,2026-03-20 20:18:36,troca.js,2,1,2026-04-01T08:13:07.897889
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/troca.json,troca.json,alert,2026-03-20 20:20:11,troca.js,2,1,2026-04-01T08:13:07.897891
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/troca.json,troca.json,for,2026-03-20 20:23:34,troca.js,2,1,2026-04-01T08:13:07.897892
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/troca.json,troca.json,alert,2026-03-20 20:31:16,troca.js,2,1,2026-04-01T08:13:07.897893
Raqueli-S,/home/gilmar/Documents/algoritmos/logado-utfpr-ifam/logado-students/repos_logado/Raqueli-S/vetor_jogos.json,vetor_jogos.json,prompt,2026-03-12 20:20:39,vetor_jogos.js,3,18,2026-04-01T08:13:07.897909
